month_start,department,category,scenario,amount,source
2023-05-01,Finance,Utilities,Actual,1283030.0,budget_vs_actual
2023-05-01,Finance,Utilities,Budget,974304.0,budget_vs_actual
2023-05-01,HR,Infrastructure,Actual,444752.0,budget_vs_actual
2023-05-01,HR,Infrastructure,Budget,863678.0,budget_vs_actual
2023-05-01,HR,Marketing,Actual,467546.0,budget_vs_actual
2023-05-01,HR,Marketing,Budget,274316.0,budget_vs_actual
2023-05-01,HR,Salaries,Actual,1589900.0,budget_vs_actual
2023-05-01,HR,Salaries,Budget,1188532.0,budget_vs_actual
2023-05-01,HR,Training,Actual,1879026.0,budget_vs_actual
2023-05-01,HR,Training,Budget,1864176.0,budget_vs_actual
2023-05-01,HR,Travel,Actual,1671508.0,budget_vs_actual
2023-05-01,HR,Travel,Budget,1228286.0,budget_vs_actual
2023-05-01,HR,Utilities,Actual,1324134.0,budget_vs_actual
2023-05-01,HR,Utilities,Budget,1702050.0,budget_vs_actual
2023-05-01,IT,Infrastructure,Actual,763628.0,budget_vs_actual
2023-05-01,IT,Infrastructure,Budget,953614.0,budget_vs_actual
2023-05-01,IT,Marketing,Actual,1520210.0,budget_vs_actual
2023-05-01,IT,Marketing,Budget,1671168.0,budget_vs_actual
2023-05-01,IT,Salaries,Actual,1868230.0,budget_vs_actual
2023-05-01,IT,Salaries,Budget,1657394.0,budget_vs_actual
2023-05-01,IT,Training,Actual,1332530.0,budget_vs_actual
2023-05-01,IT,Training,Budget,1536042.0,budget_vs_actual
2023-05-01,IT,Travel,Actual,1312088.0,budget_vs_actual
2023-05-01,IT,Travel,Budget,1210148.0,budget_vs_actual
2023-05-01,IT,Utilities,Actual,1053666.0,budget_vs_actual
2023-05-01,IT,Utilities,Budget,1302908.0,budget_vs_actual
2023-05-01,Marketing,Infrastructure,Actual,1708044.0,budget_vs_actual
2023-05-01,Marketing,Infrastructure,Budget,1835214.0,budget_vs_actual
2023-05-01,Marketing,Marketing,Actual,853330.0,budget_vs_actual
2023-05-01,Marketing,Marketing,Budget,689984.0,budget_vs_actual
2023-05-01,Marketing,Salaries,Actual,1432840.0,budget_vs_actual
2023-05-01,Marketing,Salaries,Budget,1631528.0,budget_vs_actual
2023-05-01,Marketing,Training,Actual,1905150.0,budget_vs_actual
2023-05-01,Marketing,Training,Budget,1472838.0,budget_vs_actual
2023-05-01,Marketing,Travel,Actual,525112.0,budget_vs_actual
2023-05-01,Marketing,Travel,Budget,1064824.0,budget_vs_actual
2023-05-01,Marketing,Utilities,Actual,417518.0,budget_vs_actual
2023-05-01,Marketing,Utilities,Budget,302802.0,budget_vs_actual
2023-05-01,Operations,Infrastructure,Actual,1724626.0,budget_vs_actual
2023-05-01,Operations,Infrastructure,Budget,1918712.0,budget_vs_actual
2023-05-01,Operations,Marketing,Actual,1814798.0,budget_vs_actual
2023-05-01,Operations,Marketing,Budget,1946918.0,budget_vs_actual
2023-05-01,Operations,Salaries,Actual,1347802.0,budget_vs_actual
2023-05-01,Operations,Salaries,Budget,1274070.0,budget_vs_actual
2023-05-01,Operations,Training,Actual,1248310.0,budget_vs_actual
2023-05-01,Operations,Training,Budget,1941024.0,budget_vs_actual
2023-05-01,Operations,Travel,Actual,1005034.0,budget_vs_actual
2023-05-01,Operations,Travel,Budget,1250010.0,budget_vs_actual
2023-05-01,Operations,Utilities,Actual,2187958.0,budget_vs_actual
2023-05-01,Operations,Utilities,Budget,1124310.0,budget_vs_actual
2023-05-01,Sales,Infrastructure,Actual,2382042.0,budget_vs_actual
2023-05-01,Sales,Infrastructure,Budget,1562308.0,budget_vs_actual
2023-05-01,Sales,Marketing,Actual,2203054.0,budget_vs_actual
2023-05-01,Sales,Marketing,Budget,1494062.0,budget_vs_actual
2023-05-01,Sales,Revenue,Actual,2075931.0,sales_orders
2023-05-01,Sales,Salaries,Actual,2223464.0,budget_vs_actual
2023-05-01,Sales,Salaries,Budget,2526992.0,budget_vs_actual
2023-05-01,Sales,Training,Actual,725346.0,budget_vs_actual
2023-05-01,Sales,Training,Budget,469596.0,budget_vs_actual
2023-05-01,Sales,Travel,Actual,1863708.0,budget_vs_actual
2023-05-01,Sales,Travel,Budget,2220808.0,budget_vs_actual
2023-05-01,Sales,Utilities,Actual,1039166.0,budget_vs_actual
2023-05-01,Sales,Utilities,Budget,894404.0,budget_vs_actual
2023-06-01,Finance,Infrastructure,Actual,813212.0,budget_vs_actual
2023-06-01,Finance,Infrastructure,Budget,873032.0,budget_vs_actual
2023-06-01,Finance,Marketing,Actual,2248532.0,budget_vs_actual
2023-06-01,Finance,Marketing,Budget,2716076.0,budget_vs_actual
2023-06-01,Finance,Salaries,Actual,1115490.0,budget_vs_actual
2023-06-01,Finance,Salaries,Budget,1438818.0,budget_vs_actual
2023-06-01,Finance,Training,Actual,2069058.0,budget_vs_actual
2023-06-01,Finance,Training,Budget,1690444.0,budget_vs_actual
2023-06-01,Finance,Travel,Actual,1758772.0,budget_vs_actual
2023-06-01,Finance,Travel,Budget,1637944.0,budget_vs_actual
2023-06-01,Finance,Utilities,Actual,417702.0,budget_vs_actual
2023-06-01,Finance,Utilities,Budget,580674.0,budget_vs_actual
2023-06-01,HR,Infrastructure,Actual,780756.0,budget_vs_actual
2023-06-01,HR,Infrastructure,Budget,474972.0,budget_vs_actual
2023-06-01,HR,Marketing,Actual,1652866.0,budget_vs_actual
2023-06-01,HR,Marketing,Budget,1574762.0,budget_vs_actual
2023-06-01,HR,Salaries,Actual,1013222.0,budget_vs_actual
2023-06-01,HR,Salaries,Budget,956718.0,budget_vs_actual
2023-06-01,HR,Training,Actual,840898.0,budget_vs_actual
2023-06-01,HR,Training,Budget,911268.0,budget_vs_actual
2023-06-01,HR,Travel,Actual,822330.0,budget_vs_actual
2023-06-01,HR,Travel,Budget,383958.0,budget_vs_actual
2023-06-01,HR,Utilities,Actual,1930056.0,budget_vs_actual
2023-06-01,HR,Utilities,Budget,1122534.0,budget_vs_actual
2023-06-01,IT,Infrastructure,Actual,1754794.0,budget_vs_actual
2023-06-01,IT,Infrastructure,Budget,1348198.0,budget_vs_actual
2023-06-01,IT,Marketing,Actual,1158070.0,budget_vs_actual
2023-06-01,IT,Marketing,Budget,876538.0,budget_vs_actual
2023-06-01,IT,Salaries,Actual,1008436.0,budget_vs_actual
2023-06-01,IT,Salaries,Budget,1208022.0,budget_vs_actual
2023-06-01,IT,Training,Actual,1558964.0,budget_vs_actual
2023-06-01,IT,Training,Budget,883432.0,budget_vs_actual
2023-06-01,IT,Travel,Actual,799472.0,budget_vs_actual
2023-06-01,IT,Travel,Budget,1007852.0,budget_vs_actual
2023-06-01,IT,Utilities,Actual,2211774.0,budget_vs_actual
2023-06-01,IT,Utilities,Budget,1918896.0,budget_vs_actual
2023-06-01,Marketing,Infrastructure,Actual,1986952.0,budget_vs_actual
2023-06-01,Marketing,Infrastructure,Budget,1890598.0,budget_vs_actual
2023-06-01,Marketing,Marketing,Actual,701790.0,budget_vs_actual
2023-06-01,Marketing,Marketing,Budget,1115124.0,budget_vs_actual
2023-06-01,Marketing,Salaries,Actual,1816438.0,budget_vs_actual
2023-06-01,Marketing,Salaries,Budget,1606196.0,budget_vs_actual
2023-06-01,Marketing,Training,Actual,2250990.0,budget_vs_actual
2023-06-01,Marketing,Training,Budget,2260922.0,budget_vs_actual
2023-06-01,Marketing,Travel,Actual,843094.0,budget_vs_actual
2023-06-01,Marketing,Travel,Budget,763812.0,budget_vs_actual
2023-06-01,Marketing,Utilities,Actual,1412746.0,budget_vs_actual
2023-06-01,Marketing,Utilities,Budget,1129702.0,budget_vs_actual
2023-06-01,Operations,Infrastructure,Actual,1777480.0,budget_vs_actual
2023-06-01,Operations,Infrastructure,Budget,1569522.0,budget_vs_actual
2023-06-01,Operations,Marketing,Actual,1738036.0,budget_vs_actual
2023-06-01,Operations,Marketing,Budget,1423202.0,budget_vs_actual
2023-06-01,Operations,Salaries,Actual,345694.0,budget_vs_actual
2023-06-01,Operations,Salaries,Budget,299048.0,budget_vs_actual
2023-06-01,Operations,Training,Actual,1904760.0,budget_vs_actual
2023-06-01,Operations,Training,Budget,2032134.0,budget_vs_actual
2023-06-01,Operations,Travel,Actual,1446300.0,budget_vs_actual
2023-06-01,Operations,Travel,Budget,961468.0,budget_vs_actual
2023-06-01,Operations,Utilities,Actual,1457656.0,budget_vs_actual
2023-06-01,Operations,Utilities,Budget,1402136.0,budget_vs_actual
2023-06-01,Sales,Infrastructure,Actual,597250.0,budget_vs_actual
2023-06-01,Sales,Infrastructure,Budget,713120.0,budget_vs_actual
2023-06-01,Sales,Marketing,Actual,1175124.0,budget_vs_actual
2023-06-01,Sales,Marketing,Budget,1370554.0,budget_vs_actual
2023-06-01,Sales,Revenue,Actual,2025248.62,sales_orders
2023-06-01,Sales,Salaries,Actual,681550.0,budget_vs_actual
2023-06-01,Sales,Salaries,Budget,1107800.0,budget_vs_actual
2023-06-01,Sales,Training,Actual,1253128.0,budget_vs_actual
2023-06-01,Sales,Training,Budget,1091702.0,budget_vs_actual
2023-06-01,Sales,Travel,Actual,2081494.0,budget_vs_actual
2023-06-01,Sales,Travel,Budget,1477558.0,budget_vs_actual
2023-06-01,Sales,Utilities,Actual,569830.0,budget_vs_actual
2023-06-01,Sales,Utilities,Budget,745240.0,budget_vs_actual
2023-07-01,Finance,Infrastructure,Actual,1925038.0,budget_vs_actual
2023-07-01,Finance,Infrastructure,Budget,1240530.0,budget_vs_actual
2023-07-01,Finance,Marketing,Actual,419914.0,budget_vs_actual
2023-07-01,Finance,Marketing,Budget,563722.0,budget_vs_actual
2023-07-01,Finance,Salaries,Actual,964514.0,budget_vs_actual
2023-07-01,Finance,Salaries,Budget,721370.0,budget_vs_actual
2023-07-01,Finance,Training,Actual,1324324.0,budget_vs_actual
2023-07-01,Finance,Training,Budget,880462.0,budget_vs_actual
2023-07-01,Finance,Travel,Actual,996696.0,budget_vs_actual
2023-07-01,Finance,Travel,Budget,1334876.0,budget_vs_actual
2023-07-01,Finance,Utilities,Actual,2273466.0,budget_vs_actual
2023-07-01,Finance,Utilities,Budget,2587244.0,budget_vs_actual
2023-07-01,HR,Infrastructure,Actual,2125400.0,budget_vs_actual
2023-07-01,HR,Infrastructure,Budget,1385560.0,budget_vs_actual
2023-07-01,HR,Marketing,Actual,1118286.0,budget_vs_actual
2023-07-01,HR,Marketing,Budget,1091854.0,budget_vs_actual
2023-07-01,HR,Salaries,Actual,626094.0,budget_vs_actual
2023-07-01,HR,Salaries,Budget,751506.0,budget_vs_actual
2023-07-01,HR,Training,Actual,1874304.0,budget_vs_actual
2023-07-01,HR,Training,Budget,1661192.0,budget_vs_actual
2023-07-01,HR,Travel,Actual,1562082.0,budget_vs_actual
2023-07-01,HR,Travel,Budget,1507854.0,budget_vs_actual
2023-07-01,HR,Utilities,Actual,1694922.0,budget_vs_actual
2023-07-01,HR,Utilities,Budget,1564220.0,budget_vs_actual
2023-07-01,IT,Infrastructure,Actual,1153700.0,budget_vs_actual
2023-07-01,IT,Infrastructure,Budget,1021278.0,budget_vs_actual
2023-07-01,IT,Marketing,Actual,1877800.0,budget_vs_actual
2023-07-01,IT,Marketing,Budget,1198588.0,budget_vs_actual
2023-07-01,IT,Salaries,Actual,1690330.0,budget_vs_actual
2023-07-01,IT,Salaries,Budget,1143924.0,budget_vs_actual
2023-07-01,IT,Training,Actual,1621996.0,budget_vs_actual
2023-07-01,IT,Training,Budget,1872350.0,budget_vs_actual
2023-07-01,IT,Travel,Actual,1773344.0,budget_vs_actual
2023-07-01,IT,Travel,Budget,1672840.0,budget_vs_actual
2023-07-01,IT,Utilities,Actual,1946810.0,budget_vs_actual
2023-07-01,IT,Utilities,Budget,1934778.0,budget_vs_actual
2023-07-01,Marketing,Infrastructure,Actual,1424238.0,budget_vs_actual
2023-07-01,Marketing,Infrastructure,Budget,1359734.0,budget_vs_actual
2023-07-01,Marketing,Marketing,Actual,1718922.0,budget_vs_actual
2023-07-01,Marketing,Marketing,Budget,1663190.0,budget_vs_actual
2023-07-01,Marketing,Salaries,Actual,1048674.0,budget_vs_actual
2023-07-01,Marketing,Salaries,Budget,1544786.0,budget_vs_actual
2023-07-01,Marketing,Training,Actual,736210.0,budget_vs_actual
2023-07-01,Marketing,Training,Budget,772046.0,budget_vs_actual
2023-07-01,Marketing,Travel,Actual,1130222.0,budget_vs_actual
2023-07-01,Marketing,Travel,Budget,677576.0,budget_vs_actual
2023-07-01,Marketing,Utilities,Actual,1402248.0,budget_vs_actual
2023-07-01,Marketing,Utilities,Budget,1482780.0,budget_vs_actual
2023-07-01,Operations,Infrastructure,Actual,981722.0,budget_vs_actual
2023-07-01,Operations,Infrastructure,Budget,747504.0,budget_vs_actual
2023-07-01,Operations,Marketing,Actual,2795756.0,budget_vs_actual
2023-07-01,Operations,Marketing,Budget,2201648.0,budget_vs_actual
2023-07-01,Operations,Salaries,Actual,2138272.0,budget_vs_actual
2023-07-01,Operations,Salaries,Budget,1617284.0,budget_vs_actual
2023-07-01,Operations,Training,Actual,1164470.0,budget_vs_actual
2023-07-01,Operations,Training,Budget,879136.0,budget_vs_actual
2023-07-01,Operations,Travel,Actual,2788344.0,budget_vs_actual
2023-07-01,Operations,Travel,Budget,2701056.0,budget_vs_actual
2023-07-01,Operations,Utilities,Actual,2652094.0,budget_vs_actual
2023-07-01,Operations,Utilities,Budget,2353114.0,budget_vs_actual
2023-07-01,Sales,Infrastructure,Actual,2094266.0,budget_vs_actual
2023-07-01,Sales,Infrastructure,Budget,1985290.0,budget_vs_actual
2023-07-01,Sales,Marketing,Actual,1786008.0,budget_vs_actual
2023-07-01,Sales,Marketing,Budget,1659218.0,budget_vs_actual
2023-07-01,Sales,Revenue,Actual,2024381.72,sales_orders
2023-07-01,Sales,Salaries,Actual,1530474.0,budget_vs_actual
2023-07-01,Sales,Salaries,Budget,1271972.0,budget_vs_actual
2023-07-01,Sales,Training,Actual,1829514.0,budget_vs_actual
2023-07-01,Sales,Training,Budget,801036.0,budget_vs_actual
2023-07-01,Sales,Travel,Actual,1275186.0,budget_vs_actual
2023-07-01,Sales,Travel,Budget,1168534.0,budget_vs_actual
2023-07-01,Sales,Utilities,Actual,1401054.0,budget_vs_actual
2023-07-01,Sales,Utilities,Budget,909736.0,budget_vs_actual
2023-08-01,Finance,Infrastructure,Actual,1257422.0,budget_vs_actual
2023-08-01,Finance,Infrastructure,Budget,1325242.0,budget_vs_actual
2023-08-01,Finance,Marketing,Actual,922578.0,budget_vs_actual
2023-08-01,Finance,Marketing,Budget,695628.0,budget_vs_actual
2023-08-01,Finance,Salaries,Actual,2154378.0,budget_vs_actual
2023-08-01,Finance,Salaries,Budget,2220890.0,budget_vs_actual
2023-08-01,Finance,Training,Actual,383414.0,budget_vs_actual
2023-08-01,Finance,Training,Budget,385866.0,budget_vs_actual
2023-08-01,Finance,Travel,Actual,1253620.0,budget_vs_actual
2023-08-01,Finance,Travel,Budget,1067812.0,budget_vs_actual
2023-08-01,Finance,Utilities,Actual,1900642.0,budget_vs_actual
2023-08-01,Finance,Utilities,Budget,2058826.0,budget_vs_actual
2023-08-01,HR,Infrastructure,Actual,1696780.0,budget_vs_actual
2023-08-01,HR,Infrastructure,Budget,1761242.0,budget_vs_actual
2023-08-01,HR,Marketing,Actual,924500.0,budget_vs_actual
2023-08-01,HR,Marketing,Budget,1052322.0,budget_vs_actual
2023-08-01,HR,Salaries,Actual,1624206.0,budget_vs_actual
2023-08-01,HR,Salaries,Budget,1357460.0,budget_vs_actual
2023-08-01,HR,Training,Actual,1863992.0,budget_vs_actual
2023-08-01,HR,Training,Budget,1319478.0,budget_vs_actual
2023-08-01,HR,Travel,Actual,1970014.0,budget_vs_actual
2023-08-01,HR,Travel,Budget,1557244.0,budget_vs_actual
2023-08-01,HR,Utilities,Actual,1062126.0,budget_vs_actual
2023-08-01,HR,Utilities,Budget,853046.0,budget_vs_actual
2023-08-01,IT,Infrastructure,Actual,1435954.0,budget_vs_actual
2023-08-01,IT,Infrastructure,Budget,1384728.0,budget_vs_actual
2023-08-01,IT,Marketing,Actual,1226496.0,budget_vs_actual
2023-08-01,IT,Marketing,Budget,1187374.0,budget_vs_actual
2023-08-01,IT,Salaries,Actual,3307754.0,budget_vs_actual
2023-08-01,IT,Salaries,Budget,1709600.0,budget_vs_actual
2023-08-01,IT,Training,Actual,170830.0,budget_vs_actual
2023-08-01,IT,Training,Budget,95668.0,budget_vs_actual
2023-08-01,IT,Travel,Actual,1211402.0,budget_vs_actual
2023-08-01,IT,Travel,Budget,1041292.0,budget_vs_actual
2023-08-01,IT,Utilities,Actual,1503588.0,budget_vs_actual
2023-08-01,IT,Utilities,Budget,780998.0,budget_vs_actual
2023-08-01,Marketing,Infrastructure,Actual,1410666.0,budget_vs_actual
2023-08-01,Marketing,Infrastructure,Budget,1289886.0,budget_vs_actual
2023-08-01,Marketing,Marketing,Actual,1036736.0,budget_vs_actual
2023-08-01,Marketing,Marketing,Budget,438594.0,budget_vs_actual
2023-08-01,Marketing,Salaries,Actual,1504920.0,budget_vs_actual
2023-08-01,Marketing,Salaries,Budget,1330876.0,budget_vs_actual
2023-08-01,Marketing,Training,Actual,2046724.0,budget_vs_actual
2023-08-01,Marketing,Training,Budget,1412732.0,budget_vs_actual
2023-08-01,Marketing,Travel,Actual,1902214.0,budget_vs_actual
2023-08-01,Marketing,Travel,Budget,1425590.0,budget_vs_actual
2023-08-01,Marketing,Utilities,Actual,1766818.0,budget_vs_actual
2023-08-01,Marketing,Utilities,Budget,1643792.0,budget_vs_actual
2023-08-01,Operations,Infrastructure,Actual,1084300.0,budget_vs_actual
2023-08-01,Operations,Infrastructure,Budget,1071112.0,budget_vs_actual
2023-08-01,Operations,Marketing,Actual,1132670.0,budget_vs_actual
2023-08-01,Operations,Marketing,Budget,1074192.0,budget_vs_actual
2023-08-01,Operations,Salaries,Actual,701100.0,budget_vs_actual
2023-08-01,Operations,Salaries,Budget,590498.0,budget_vs_actual
2023-08-01,Operations,Training,Actual,1668430.0,budget_vs_actual
2023-08-01,Operations,Training,Budget,1554290.0,budget_vs_actual
2023-08-01,Operations,Travel,Actual,1067818.0,budget_vs_actual
2023-08-01,Operations,Travel,Budget,2036934.0,budget_vs_actual
2023-08-01,Operations,Utilities,Actual,2789576.0,budget_vs_actual
2023-08-01,Operations,Utilities,Budget,2518638.0,budget_vs_actual
2023-08-01,Sales,Infrastructure,Actual,1136260.0,budget_vs_actual
2023-08-01,Sales,Infrastructure,Budget,1112324.0,budget_vs_actual
2023-08-01,Sales,Marketing,Actual,866578.0,budget_vs_actual
2023-08-01,Sales,Marketing,Budget,715350.0,budget_vs_actual
2023-08-01,Sales,Revenue,Actual,2066567.76,sales_orders
2023-08-01,Sales,Salaries,Actual,385630.0,budget_vs_actual
2023-08-01,Sales,Salaries,Budget,444260.0,budget_vs_actual
2023-08-01,Sales,Training,Actual,740332.0,budget_vs_actual
2023-08-01,Sales,Training,Budget,874366.0,budget_vs_actual
2023-08-01,Sales,Travel,Actual,870682.0,budget_vs_actual
2023-08-01,Sales,Travel,Budget,972412.0,budget_vs_actual
2023-08-01,Sales,Utilities,Actual,2378128.0,budget_vs_actual
2023-08-01,Sales,Utilities,Budget,1776844.0,budget_vs_actual
2023-09-01,Finance,Infrastructure,Actual,1916407.0,budget_vs_actual
2023-09-01,Finance,Infrastructure,Budget,2477204.0,budget_vs_actual
2023-09-01,Finance,Marketing,Actual,2012382.0,budget_vs_actual
2023-09-01,Finance,Marketing,Budget,1985620.0,budget_vs_actual
2023-09-01,Finance,Salaries,Actual,1054942.0,budget_vs_actual
2023-09-01,Finance,Salaries,Budget,672564.0,budget_vs_actual
2023-09-01,Finance,Training,Actual,1326436.0,budget_vs_actual
2023-09-01,Finance,Training,Budget,1288474.0,budget_vs_actual
2023-09-01,Finance,Travel,Actual,877298.0,budget_vs_actual
2023-09-01,Finance,Travel,Budget,877578.0,budget_vs_actual
2023-09-01,Finance,Utilities,Actual,413848.0,budget_vs_actual
2023-09-01,Finance,Utilities,Budget,165456.0,budget_vs_actual
2023-09-01,HR,Infrastructure,Actual,1595480.0,budget_vs_actual
2023-09-01,HR,Infrastructure,Budget,1068268.0,budget_vs_actual
2023-09-01,HR,Marketing,Actual,1706670.0,budget_vs_actual
2023-09-01,HR,Marketing,Budget,1504118.0,budget_vs_actual
2023-09-01,HR,Salaries,Actual,1113192.0,budget_vs_actual
2023-09-01,HR,Salaries,Budget,924670.0,budget_vs_actual
2023-09-01,HR,Training,Actual,2425342.0,budget_vs_actual
2023-09-01,HR,Training,Budget,2345242.0,budget_vs_actual
2023-09-01,HR,Travel,Actual,824216.0,budget_vs_actual
2023-09-01,HR,Travel,Budget,892946.0,budget_vs_actual
2023-09-01,HR,Utilities,Actual,1656400.0,budget_vs_actual
2023-09-01,HR,Utilities,Budget,1382444.0,budget_vs_actual
2023-09-01,IT,Infrastructure,Actual,1812380.0,budget_vs_actual
2023-09-01,IT,Infrastructure,Budget,1569784.0,budget_vs_actual
2023-09-01,IT,Marketing,Actual,1273650.0,budget_vs_actual
2023-09-01,IT,Marketing,Budget,995918.0,budget_vs_actual
2023-09-01,IT,Salaries,Actual,1707544.0,budget_vs_actual
2023-09-01,IT,Salaries,Budget,1041640.0,budget_vs_actual
2023-09-01,IT,Training,Actual,39546.0,budget_vs_actual
2023-09-01,IT,Training,Budget,282610.0,budget_vs_actual
2023-09-01,IT,Travel,Actual,1525692.0,budget_vs_actual
2023-09-01,IT,Travel,Budget,1841600.0,budget_vs_actual
2023-09-01,IT,Utilities,Actual,979278.0,budget_vs_actual
2023-09-01,IT,Utilities,Budget,1235498.0,budget_vs_actual
2023-09-01,Marketing,Infrastructure,Actual,1649424.0,budget_vs_actual
2023-09-01,Marketing,Infrastructure,Budget,1754112.0,budget_vs_actual
2023-09-01,Marketing,Marketing,Actual,2059402.0,budget_vs_actual
2023-09-01,Marketing,Marketing,Budget,1554688.0,budget_vs_actual
2023-09-01,Marketing,Salaries,Actual,1435970.0,budget_vs_actual
2023-09-01,Marketing,Salaries,Budget,998758.0,budget_vs_actual
2023-09-01,Marketing,Training,Actual,2009670.0,budget_vs_actual
2023-09-01,Marketing,Training,Budget,1471074.0,budget_vs_actual
2023-09-01,Marketing,Travel,Actual,2482818.0,budget_vs_actual
2023-09-01,Marketing,Travel,Budget,1540310.0,budget_vs_actual
2023-09-01,Marketing,Utilities,Actual,842748.0,budget_vs_actual
2023-09-01,Marketing,Utilities,Budget,1137890.0,budget_vs_actual
2023-09-01,Operations,Infrastructure,Actual,1309600.0,budget_vs_actual
2023-09-01,Operations,Infrastructure,Budget,1476116.0,budget_vs_actual
2023-09-01,Operations,Marketing,Actual,1254840.0,budget_vs_actual
2023-09-01,Operations,Marketing,Budget,1281734.0,budget_vs_actual
2023-09-01,Operations,Salaries,Actual,1592196.0,budget_vs_actual
2023-09-01,Operations,Salaries,Budget,1695040.0,budget_vs_actual
2023-09-01,Operations,Training,Actual,1075008.0,budget_vs_actual
2023-09-01,Operations,Training,Budget,1021516.0,budget_vs_actual
2023-09-01,Operations,Travel,Actual,1743161.0,budget_vs_actual
2023-09-01,Operations,Travel,Budget,1617393.0,budget_vs_actual
2023-09-01,Operations,Utilities,Actual,1787104.0,budget_vs_actual
2023-09-01,Operations,Utilities,Budget,1627188.0,budget_vs_actual
2023-09-01,Sales,Infrastructure,Actual,925080.0,budget_vs_actual
2023-09-01,Sales,Infrastructure,Budget,1232894.0,budget_vs_actual
2023-09-01,Sales,Marketing,Actual,1118460.0,budget_vs_actual
2023-09-01,Sales,Marketing,Budget,740964.0,budget_vs_actual
2023-09-01,Sales,Revenue,Actual,1962894.65,sales_orders
2023-09-01,Sales,Salaries,Actual,1879252.0,budget_vs_actual
2023-09-01,Sales,Salaries,Budget,1434156.0,budget_vs_actual
2023-09-01,Sales,Training,Actual,1361538.0,budget_vs_actual
2023-09-01,Sales,Training,Budget,1377640.0,budget_vs_actual
2023-09-01,Sales,Travel,Actual,1466562.0,budget_vs_actual
2023-09-01,Sales,Travel,Budget,1351386.0,budget_vs_actual
2023-09-01,Sales,Utilities,Actual,1558398.0,budget_vs_actual
2023-09-01,Sales,Utilities,Budget,1554808.0,budget_vs_actual
2023-10-01,Finance,Infrastructure,Actual,1513980.0,budget_vs_actual
2023-10-01,Finance,Infrastructure,Budget,1716778.0,budget_vs_actual
2023-10-01,Finance,Marketing,Actual,1183424.0,budget_vs_actual
2023-10-01,Finance,Marketing,Budget,1090120.0,budget_vs_actual
2023-10-01,Finance,Salaries,Actual,968956.0,budget_vs_actual
2023-10-01,Finance,Salaries,Budget,778690.0,budget_vs_actual
2023-10-01,Finance,Training,Actual,1603670.0,budget_vs_actual
2023-10-01,Finance,Training,Budget,1305174.0,budget_vs_actual
2023-10-01,Finance,Travel,Actual,985382.0,budget_vs_actual
2023-10-01,Finance,Travel,Budget,1130832.0,budget_vs_actual
2023-10-01,Finance,Utilities,Actual,735718.0,budget_vs_actual
2023-10-01,Finance,Utilities,Budget,388168.0,budget_vs_actual
2023-10-01,HR,Infrastructure,Actual,49900.0,budget_vs_actual
2023-10-01,HR,Infrastructure,Budget,180992.0,budget_vs_actual
2023-10-01,HR,Marketing,Actual,1654820.0,budget_vs_actual
2023-10-01,HR,Marketing,Budget,1028586.0,budget_vs_actual
2023-10-01,HR,Salaries,Actual,910338.0,budget_vs_actual
2023-10-01,HR,Salaries,Budget,1006492.0,budget_vs_actual
2023-10-01,HR,Training,Actual,1241026.0,budget_vs_actual
2023-10-01,HR,Training,Budget,1128556.0,budget_vs_actual
2023-10-01,HR,Travel,Actual,1476204.0,budget_vs_actual
2023-10-01,HR,Travel,Budget,1488672.0,budget_vs_actual
2023-10-01,HR,Utilities,Actual,1332396.0,budget_vs_actual
2023-10-01,HR,Utilities,Budget,1132260.0,budget_vs_actual
2023-10-01,IT,Infrastructure,Actual,1999998.0,budget_vs_actual
2023-10-01,IT,Infrastructure,Budget,1397060.0,budget_vs_actual
2023-10-01,IT,Marketing,Actual,1050556.0,budget_vs_actual
2023-10-01,IT,Marketing,Budget,1000868.0,budget_vs_actual
2023-10-01,IT,Salaries,Actual,1539658.0,budget_vs_actual
2023-10-01,IT,Salaries,Budget,872664.0,budget_vs_actual
2023-10-01,IT,Training,Actual,1249768.0,budget_vs_actual
2023-10-01,IT,Training,Budget,1033054.0,budget_vs_actual
2023-10-01,IT,Travel,Actual,1363978.0,budget_vs_actual
2023-10-01,IT,Travel,Budget,994900.0,budget_vs_actual
2023-10-01,IT,Utilities,Actual,1678368.0,budget_vs_actual
2023-10-01,IT,Utilities,Budget,1714036.0,budget_vs_actual
2023-10-01,Marketing,Infrastructure,Actual,1634222.0,budget_vs_actual
2023-10-01,Marketing,Infrastructure,Budget,988556.0,budget_vs_actual
2023-10-01,Marketing,Marketing,Actual,2651396.0,budget_vs_actual
2023-10-01,Marketing,Marketing,Budget,2664038.0,budget_vs_actual
2023-10-01,Marketing,Salaries,Actual,561838.0,budget_vs_actual
2023-10-01,Marketing,Salaries,Budget,764495.0,budget_vs_actual
2023-10-01,Marketing,Training,Actual,868280.0,budget_vs_actual
2023-10-01,Marketing,Training,Budget,518686.0,budget_vs_actual
2023-10-01,Marketing,Travel,Actual,1027668.0,budget_vs_actual
2023-10-01,Marketing,Travel,Budget,1170364.0,budget_vs_actual
2023-10-01,Marketing,Utilities,Actual,895288.0,budget_vs_actual
2023-10-01,Marketing,Utilities,Budget,611862.0,budget_vs_actual
2023-10-01,Operations,Infrastructure,Actual,1567226.0,budget_vs_actual
2023-10-01,Operations,Infrastructure,Budget,1590130.0,budget_vs_actual
2023-10-01,Operations,Marketing,Actual,1044986.0,budget_vs_actual
