Date,Department,Category,Region,Budget Amount,Actual Amount,Payment Method,Transaction ID
8/1/2023 0:00,Marketing,Travel,Central,122301,42343,Cash,TXN101976
5/29/2021 0:00,HR,Training,Central,98155,164480,Card,TXN101977
10/19/2023 0:00,Sales,Infrastructure,South,80071,50329,Card,TXN101978
10/23/2022 0:00,HR,Training,West,66425,20094,Cash,TXN101979
10/29/2021 0:00,Operations,Infrastructure,West,90116,82295,Bank Transfer,TXN101980
8/26/2021 0:00,Finance,Salaries,Central,71321,22145,Card,TXN101981
10/9/2022 0:00,HR,Marketing,East,77512,167839,Card,TXN101982
10/25/2022 0:00,HR,Travel,Central,111973,11187,Card,TXN101983
8/24/2021 0:00,IT,Salaries,East,128880,54386,Card,TXN101984
7/22/2021 0:00,HR,Marketing,West,57055,55698,Bank Transfer,TXN101985
9/13/2021 0:00,Operations,Travel,East,10937,87570,Bank Transfer,TXN101986
8/21/2022 0:00,Finance,Training,East,27673,91801,UPI,TXN101987
10/24/2022 0:00,IT,Salaries,North,112974,169692,UPI,TXN101988
8/23/2021 0:00,Sales,Utilities,East,82957,72156,UPI,TXN101989
6/18/2022 0:00,Sales,Utilities,East,22953,89892,Cash,TXN101990
5/10/2023 0:00,Finance,Travel,South,77052,162812,Cash,TXN101991
2/9/2023 0:00,Sales,Salaries,West,53042,161407,UPI,TXN101992
6/25/2022 0:00,Operations,Marketing,Central,129180,62914,Card,TXN101993
8/1/2021 0:00,HR,Marketing,North,81706,14870,UPI,TXN101994
4/8/2022 0:00,Finance,Salaries,East,134765,75698,Cash,TXN101995
3/12/2022 0:00,IT,Utilities,South,143425,56629,Bank Transfer,TXN101996
10/10/2021 0:00,HR,Salaries,South,21999,118979,Card,TXN101997
3/29/2021 0:00,Sales,Utilities,Central,86474,103117,Card,TXN101998
12/4/2023 0:00,Sales,Utilities,Central,73134,97957,Card,TXN101999
4/6/2022 0:00,IT,Training,West,141652,60044,Cash,TXN102000
10/5/2021 0:00,Operations,Training,East,80086,46811,Card,TXN102001
2/25/2022 0:00,IT,Marketing,South,55248,76518,Card,TXN102002
11/27/2022 0:00,Finance,Travel,North,127651,33451,Bank Transfer,TXN102003
5/30/2022 0:00,IT,Infrastructure,West,72249,97791,Card,TXN102004
12/4/2022 0:00,Sales,Salaries,East,17647,11515,Cash,TXN102005
1/19/2021 0:00,Operations,Utilities,Central,78079,89947,Card,TXN102006
1/23/2021 0:00,Operations,Salaries,East,90094,74171,Cash,TXN102007
2/17/2022 0:00,Marketing,Travel,Central,63546,59167,Bank Transfer,TXN102008
11/20/2023 0:00,IT,Travel,East,90919,54477,Bank Transfer,TXN102009
4/18/2021 0:00,Finance,Infrastructure,North,40033,64677,Card,TXN102010
5/16/2021 0:00,Sales,Infrastructure,West,95075,70649,UPI,TXN102011
12/28/2021 0:00,HR,Utilities,Central,95625,77158,Bank Transfer,TXN102012
5/9/2021 0:00,Operations,Training,North,108820,118825,Card,TXN102013
5/30/2022 0:00,IT,Infrastructure,South,41000,162871,Bank Transfer,TXN102014
3/25/2022 0:00,Marketing,Training,North,82113,38649,Bank Transfer,TXN102015
5/24/2023 0:00,Finance,Training,North,147994,135304,Cash,TXN102016
4/18/2022 0:00,Finance,Utilities,North,103435,133956,UPI,TXN102017
10/31/2023 0:00,Sales,Marketing,Central,136956,125083,Cash,TXN102018
10/29/2021 0:00,Operations,Training,South,109294,85737,Card,TXN102019
8/19/2021 0:00,Sales,Utilities,West,71049,11470,Card,TXN102020
7/12/2023 0:00,Marketing,Infrastructure,North,106155,14900,Cash,TXN102021
12/26/2023 0:00,HR,Salaries,Central,17721,169777,UPI,TXN102022
7/26/2023 0:00,HR,Infrastructure,Central,126539,129250,UPI,TXN102023
4/22/2021 0:00,HR,Travel,West,111013,14132,UPI,TXN102024
11/3/2023 0:00,Finance,Infrastructure,East,121870,46735,Bank Transfer,TXN102025
5/15/2022 0:00,Operations,Marketing,South,77714,112562,Card,TXN102026
7/21/2023 0:00,Sales,Utilities,South,105166,166338,Bank Transfer,TXN102027
8/21/2022 0:00,Sales,Training,North,121992,159560,Cash,TXN102028
8/22/2021 0:00,Marketing,Travel,East,19747,153525,UPI,TXN102029
8/25/2022 0:00,HR,Utilities,South,141050,77074,Bank Transfer,TXN102030
11/10/2021 0:00,Operations,Utilities,North,134102,23191,UPI,TXN102031
7/20/2022 0:00,Operations,Training,East,139244,10747,Bank Transfer,TXN102032
11/2/2023 0:00,Marketing,Infrastructure,Central,83640,157130,Card,TXN102033
7/28/2021 0:00,IT,Salaries,North,57746,118030,UPI,TXN102034
11/4/2023 0:00,Operations,Travel,East,148410,82659,Bank Transfer,TXN102035
11/10/2023 0:00,Operations,Training,West,76704,55326,Cash,TXN102036
8/10/2022 0:00,Sales,Marketing,South,139511,104583,Bank Transfer,TXN102037
10/12/2023 0:00,Marketing,Marketing,North,66500,114369,Cash,TXN102038
12/30/2023 0:00,Operations,Salaries,Central,78163,86840,Cash,TXN102039
11/29/2022 0:00,Operations,Salaries,North,138191,84861,UPI,TXN102040
5/12/2021 0:00,Sales,Infrastructure,South,28919,65335,Card,TXN102041
11/10/2023 0:00,Operations,Marketing,South,63956,29068,Cash,TXN102042
6/20/2022 0:00,Sales,Travel,East,26544,165967,Cash,TXN102043
10/11/2023 0:00,IT,Training,Central,60936,129489,Card,TXN102044
8/15/2021 0:00,Finance,Salaries,East,29566,150604,Card,TXN102045
4/2/2023 0:00,Sales,Salaries,Central,136854,8892,Card,TXN102046
5/21/2023 0:00,Sales,Salaries,North,24880,67959,Cash,TXN102047
2/9/2022 0:00,Operations,Training,North,106284,129516,Card,TXN102048
7/21/2021 0:00,Sales,Travel,East,22198,109927,Cash,TXN102049
2/7/2021 0:00,Marketing,Marketing,West,18376,106663,Cash,TXN102050
7/31/2023 0:00,HR,Travel,South,77432,95680,Cash,TXN102051
7/7/2021 0:00,HR,Training,East,119791,29339,Card,TXN102052
12/17/2023 0:00,IT,Travel,East,73295,64092,Cash,TXN102053
7/30/2023 0:00,Sales,Infrastructure,North,61313,122090,UPI,TXN102054
11/10/2023 0:00,Marketing,Training,South,116873,133084,Cash,TXN102055
9/30/2021 0:00,Operations,Salaries,East,30232,95594,Card,TXN102056
8/6/2022 0:00,Operations,Marketing,North,43609,96184,Card,TXN102057
5/31/2022 0:00,Finance,Infrastructure,North,126859,145407,Cash,TXN102058
6/10/2022 0:00,IT,Infrastructure,East,49021,128161,Cash,TXN102059
12/2/2021 0:00,Marketing,Training,East,55108,91486,Cash,TXN102060
11/29/2022 0:00,Marketing,Utilities,North,140221,135506,UPI,TXN102061
12/15/2023 0:00,Operations,Salaries,East,95305,41247,Card,TXN102062
5/15/2022 0:00,Finance,Marketing,South,14821,41867,UPI,TXN102063
6/19/2023 0:00,Operations,Marketing,North,130501,52722,Card,TXN102064
2/5/2023 0:00,Finance,Marketing,North,75580,153374,Bank Transfer,TXN102065
6/20/2022 0:00,HR,Training,East,15236,90836,Card,TXN102066
6/11/2021 0:00,Marketing,Salaries,East,36745,18401,Cash,TXN102067
8/17/2022 0:00,HR,Training,East,147697,127585,Card,TXN102068
6/8/2021 0:00,Operations,Marketing,South,103353,128878,Card,TXN102069
3/1/2021 0:00,IT,Travel,North,14014,83087,Bank Transfer,TXN102070
7/4/2023 0:00,Sales,Travel,West,48548,58459,Bank Transfer,TXN102071
7/30/2021 0:00,IT,Salaries,South,51033,26605,UPI,TXN102072
2/10/2022 0:00,IT,Marketing,South,49060,45742,UPI,TXN102073
10/26/2022 0:00,Sales,Training,North,77096,112418,Cash,TXN102074
6/26/2022 0:00,Marketing,Utilities,West,68235,150085,UPI,TXN102075
9/25/2023 0:00,HR,Utilities,North,86860,155573,UPI,TXN102076
7/16/2023 0:00,HR,Utilities,South,102001,116596,Bank Transfer,TXN102077
5/18/2023 0:00,Marketing,Travel,East,105285,12667,Cash,TXN102078
1/19/2021 0:00,Sales,Training,North,35822,116456,Cash,TXN102079
3/8/2022 0:00,Finance,Utilities,North,92392,110922,UPI,TXN102080
1/10/2023 0:00,IT,Marketing,East,130123,162254,Cash,TXN102081
7/2/2021 0:00,Operations,Marketing,West,44985,36784,Cash,TXN102082
4/23/2021 0:00,HR,Utilities,West,35276,83095,Bank Transfer,TXN102083
4/26/2022 0:00,Marketing,Infrastructure,North,144059,134474,UPI,TXN102084
4/11/2023 0:00,Operations,Utilities,East,18330,114594,Cash,TXN102085
2/2/2023 0:00,Sales,Infrastructure,North,85811,55576,UPI,TXN102086
4/21/2022 0:00,Operations,Salaries,East,58119,107350,UPI,TXN102087
2/2/2023 0:00,Operations,Salaries,South,124619,36910,Cash,TXN102088
8/29/2023 0:00,IT,Marketing,East,47603,121260,Card,TXN102089
10/17/2023 0:00,Sales,Training,North,38940,62596,Cash,TXN102090
6/10/2021 0:00,Operations,Travel,Central,18377,159259,Card,TXN102091
2/5/2022 0:00,HR,Training,West,72308,60907,Bank Transfer,TXN102092
7/17/2021 0:00,Sales,Marketing,North,45961,141241,UPI,TXN102093
10/22/2022 0:00,HR,Marketing,East,14928,79996,Card,TXN102094
12/7/2023 0:00,Marketing,Training,East,19604,159416,UPI,TXN102095
2/3/2022 0:00,Marketing,Travel,West,58029,142613,Bank Transfer,TXN102096
3/19/2021 0:00,Finance,Marketing,North,103300,151004,Bank Transfer,TXN102097
5/4/2021 0:00,Marketing,Travel,Central,62068,14548,Card,TXN102098
3/16/2021 0:00,Operations,Marketing,South,122236,64273,Bank Transfer,TXN102099
5/17/2021 0:00,Sales,Salaries,Central,113949,133039,UPI,TXN102100
8/25/2022 0:00,Marketing,Infrastructure,South,145333,113481,Bank Transfer,TXN102101
4/17/2023 0:00,HR,Marketing,South,47306,38617,Bank Transfer,TXN102102
5/15/2022 0:00,Operations,Infrastructure,North,79962,157882,Card,TXN102103
5/18/2021 0:00,Marketing,Utilities,South,72432,90859,Bank Transfer,TXN102104
2/19/2021 0:00,IT,Marketing,East,142430,16429,Cash,TXN102105
8/31/2023 0:00,HR,Salaries,South,88959,81423,UPI,TXN102106
9/11/2021 0:00,HR,Travel,South,44537,114333,Card,TXN102107
12/11/2022 0:00,Finance,Salaries,West,37337,55704,Cash,TXN102108
7/17/2022 0:00,IT,Infrastructure,West,135762,73897,Card,TXN102109
1/27/2023 0:00,Finance,Travel,North,139162,33091,Cash,TXN102110
7/1/2022 0:00,Marketing,Salaries,North,73247,112169,Bank Transfer,TXN102111
7/11/2023 0:00,IT,Salaries,East,101301,163977,Cash,TXN102112
8/4/2022 0:00,HR,Salaries,West,27576,142213,Cash,TXN102113
2/18/2021 0:00,Finance,Training,Central,45584,62790,Cash,TXN102114
7/6/2023 0:00,Operations,Travel,North,49035,137401,UPI,TXN102115
12/5/2022 0:00,IT,Salaries,North,103733,90212,Card,TXN102116
9/18/2021 0:00,HR,Salaries,West,145928,112334,Bank Transfer,TXN102117
12/22/2021 0:00,Sales,Infrastructure,West,105980,155815,Bank Transfer,TXN102118
9/30/2022 0:00,IT,Salaries,East,97163,9609,UPI,TXN102119
1/13/2023 0:00,IT,Salaries,West,22023,117067,UPI,TXN102120
10/7/2023 0:00,Marketing,Utilities,South,135524,42128,UPI,TXN102121
7/20/2023 0:00,Operations,Travel,Central,110187,8623,Cash,TXN102122
10/3/2022 0:00,Marketing,Utilities,South,72919,42333,UPI,TXN102123
3/3/2023 0:00,IT,Training,South,10540,42688,UPI,TXN102124
9/4/2022 0:00,IT,Infrastructure,South,18837,124199,Cash,TXN102125
3/20/2023 0:00,Operations,Utilities,North,113030,30871,Card,TXN102126
11/17/2022 0:00,Operations,Training,South,74889,70693,UPI,TXN102127
7/7/2021 0:00,Finance,Marketing,North,59054,30303,UPI,TXN102128
9/12/2023 0:00,HR,Travel,West,19046,97849,Cash,TXN102129
7/2/2022 0:00,HR,Salaries,Central,62495,82302,Cash,TXN102130
12/26/2022 0:00,Finance,Utilities,Central,50579,42769,Cash,TXN102131
7/15/2023 0:00,HR,Utilities,South,69821,104676,Card,TXN102132
5/26/2023 0:00,IT,Salaries,Central,105877,62827,UPI,TXN102133
9/10/2022 0:00,Finance,Salaries,North,86668,51668,UPI,TXN102134
2/18/2022 0:00,Finance,Infrastructure,West,19012,42279,Cash,TXN102135
6/22/2023 0:00,HR,Utilities,South,17030,18285,Cash,TXN102136
6/12/2021 0:00,Sales,Utilities,East,132047,53209,UPI,TXN102137
9/27/2021 0:00,HR,Marketing,Central,103399,69700,UPI,TXN102138
9/24/2022 0:00,Marketing,Training,Central,28565,141764,UPI,TXN102139
6/25/2023 0:00,Sales,Marketing,South,111536,55390,Cash,TXN102140
7/24/2021 0:00,Finance,Utilities,Central,123921,115850,Card,TXN102141
8/5/2022 0:00,Sales,Marketing,Central,101122,146711,Card,TXN102142
4/21/2023 0:00,IT,Utilities,East,67540,132172,UPI,TXN102143
8/19/2022 0:00,Operations,Travel,North,19225,77788,Bank Transfer,TXN102144
9/7/2021 0:00,Sales,Infrastructure,South,106774,118235,Card,TXN102145
5/25/2023 0:00,Marketing,Marketing,South,92268,59060,Bank Transfer,TXN102146
7/15/2021 0:00,Operations,Utilities,East,38353,101011,Bank Transfer,TXN102147
11/21/2022 0:00,IT,Marketing,East,58531,74811,UPI,TXN102148
12/30/2023 0:00,Marketing,Training,North,142730,40562,Cash,TXN102149
10/1/2022 0:00,Operations,Infrastructure,West,35150,156072,Bank Transfer,TXN102150
11/3/2022 0:00,IT,Travel,South,131159,153164,UPI,TXN102151
8/2/2023 0:00,Operations,Salaries,Central,48649,38254,Cash,TXN102152
7/18/2021 0:00,Operations,Salaries,North,30392,142743,Card,TXN102153
5/7/2022 0:00,HR,Marketing,South,147115,67562,UPI,TXN102154
6/15/2023 0:00,Marketing,Utilities,North,26867,128471,Card,TXN102155
5/22/2021 0:00,Marketing,Training,West,112216,157167,UPI,TXN102156
6/14/2021 0:00,Sales,Infrastructure,South,141429,47733,Bank Transfer,TXN102157
11/10/2021 0:00,Marketing,Travel,Central,136874,49357,Cash,TXN102158
1/21/2021 0:00,Marketing,Travel,South,40408,166734,Bank Transfer,TXN102159
9/11/2023 0:00,Operations,Travel,North,36279,82696,UPI,TXN102160
11/1/2021 0:00,Finance,Salaries,West,112868,73997,UPI,TXN102161
1/6/2022 0:00,HR,Infrastructure,North,65131,163785,Bank Transfer,TXN102162
5/3/2023 0:00,Sales,Salaries,North,51452,156217,UPI,TXN102163
1/19/2022 0:00,HR,Marketing,East,86855,116693,Card,TXN102164
3/21/2022 0:00,Sales,Travel,North,73612,164510,Bank Transfer,TXN102165
3/1/2022 0:00,IT,Infrastructure,West,37578,37452,Cash,TXN102166
6/10/2021 0:00,Operations,Travel,Central,11908,64973,Card,TXN102167
9/21/2022 0:00,Marketing,Salaries,East,108059,156902,Card,TXN102168
6/14/2023 0:00,Marketing,Salaries,North,89368,76342,UPI,TXN102169
5/5/2022 0:00,Finance,Salaries,South,80940,55988,Bank Transfer,TXN102170
10/14/2023 0:00,HR,Travel,East,97878,64602,UPI,TXN102171
11/23/2021 0:00,HR,Infrastructure,West,142697,47415,Bank Transfer,TXN102172
8/21/2022 0:00,HR,Infrastructure,South,107543,93676,Bank Transfer,TXN102173
10/12/2023 0:00,Marketing,Marketing,West,27871,29781,Cash,TXN102174
10/16/2021 0:00,HR,Travel,South,139742,16993,UPI,TXN102175
8/16/2022 0:00,Operations,Marketing,Central,122961,88689,Bank Transfer,TXN102176
7/27/2022 0:00,Sales,Training,West,65653,18549,Cash,TXN102177
1/28/2021 0:00,Marketing,Marketing,South,125398,150559,Bank Transfer,TXN102178
8/12/2023 0:00,Operations,Marketing,West,44984,135549,UPI,TXN102179
2/12/2021 0:00,IT,Marketing,East,73478,114522,Bank Transfer,TXN102180
2/27/2022 0:00,Operations,Salaries,West,34290,137662,Card,TXN102181
6/26/2021 0:00,Operations,Training,West,16984,27451,UPI,TXN102182
6/13/2022 0:00,IT,Marketing,South,76286,93271,Card,TXN102183
8/24/2023 0:00,Operations,Infrastructure,West,15594,10332,Cash,TXN102184
7/17/2021 0:00,Sales,Marketing,Central,148243,128004,Bank Transfer,TXN102185
9/2/2022 0:00,Marketing,Salaries,North,106624,139808,UPI,TXN102186
4/22/2023 0:00,Finance,Utilities,East,126575,44615,Cash,TXN102187
5/3/2023 0:00,IT,Training,South,60570,58450,Card,TXN102188
1/22/2021 0:00,Marketing,Utilities,West,127291,91011,Card,TXN102189
12/17/2023 0:00,HR,Utilities,West,105350,8232,Card,TXN102190
12/26/2023 0:00,Sales,Training,West,138742,104866,Card,TXN102191
4/22/2023 0:00,Finance,Travel,East,129788,57373,Cash,TXN102192
4/8/2021 0:00,Sales,Infrastructure,North,72405,79269,Bank Transfer,TXN102193
3/11/2022 0:00,Sales,Salaries,Central,121606,32514,Cash,TXN102194
9/29/2022 0:00,HR,Training,Central,72653,146639,Bank Transfer,TXN102195
8/11/2022 0:00,Finance,Utilities,South,69380,8364,UPI,TXN102196
12/10/2021 0:00,Sales,Salaries,North,111791,120004,Card,TXN102197
7/25/2022 0:00,HR,Salaries,North,130598,117285,Cash,TXN102198
9/3/2022 0:00,IT,Travel,East,130996,40378,UPI,TXN102199
8/31/2021 0:00,HR,Utilities,West,129421,115746,Bank Transfer,TXN102200
7/15/2022 0:00,Operations,Marketing,North,85237,147719,UPI,TXN102201
8/18/2023 0:00,Marketing,Salaries,West,102150,34339,UPI,TXN102202
2/1/2021 0:00,HR,Utilities,East,90202,87152,Bank Transfer,TXN102203
1/26/2022 0:00,HR,Salaries,South,80775,153912,UPI,TXN102204
10/4/2021 0:00,HR,Travel,South,94266,53383,Card,TXN102205
6/16/2022 0:00,Sales,Travel,West,76391,19924,Bank Transfer,TXN102206
1/18/2022 0:00,Finance,Marketing,West,84894,93311,Bank Transfer,TXN102207
12/28/2023 0:00,HR,Travel,North,60817,57887,Cash,TXN102208
6/3/2023 0:00,HR,Utilities,East,79574,109818,UPI,TXN102209
8/2/2021 0:00,Operations,Training,South,52932,126463,Card,TXN102210
1/11/2022 0:00,Operations,Travel,North,73404,121890,Card,TXN102211
1/14/2023 0:00,IT,Training,Central,30071,94581,Bank Transfer,TXN102212
8/1/2021 0:00,IT,Marketing,North,63694,23886,UPI,TXN102213
3/20/2021 0:00,Operations,Infrastructure,West,10733,108018,Bank Transfer,TXN102214
9/20/2022 0:00,Finance,Salaries,Central,71127,55521,Card,TXN102215
8/27/2022 0:00,IT,Salaries,North,88345,144292,Card,TXN102216
2/21/2023 0:00,Marketing,Utilities,East,79034,104663,Card,TXN102217
9/28/2023 0:00,Marketing,Marketing,South,117620,111553,Bank Transfer,TXN102218
11/11/2022 0:00,Finance,Marketing,Central,145789,118086,UPI,TXN102219
2/27/2021 0:00,Operations,Marketing,East,14854,98051,UPI,TXN102220
11/16/2023 0:00,IT,Salaries,North,110162,151394,Bank Transfer,TXN102221
5/31/2023 0:00,HR,Travel,West,118787,79678,Card,TXN102222
3/23/2022 0:00,Operations,Salaries,West,24358,71207,UPI,TXN102223
3/7/2021 0:00,IT,Salaries,East,14960,150737,Card,TXN102224
12/4/2023 0:00,Finance,Salaries,West,36576,27519,Bank Transfer,TXN102225
10/9/2023 0:00,Marketing,Travel,South,101909,112182,UPI,TXN102226
8/15/2021 0:00,Finance,Infrastructure,East,28700,46710,UPI,TXN102227
2/13/2023 0:00,IT,Utilities,East,61166,126667,Bank Transfer,TXN102228
11/10/2022 0:00,Finance,Infrastructure,West,57417,39720,Bank Transfer,TXN102229
8/24/2022 0:00,IT,Infrastructure,East,29412,124199,UPI,TXN102230
1/14/2022 0:00,IT,Salaries,North,107760,29284,Cash,TXN102231
12/10/2022 0:00,Finance,Infrastructure,Central,69291,143731,Card,TXN102232
11/3/2021 0:00,Sales,Salaries,Central,101255,10962,Cash,TXN102233
2/18/2023 0:00,HR,Salaries,West,145303,115390,UPI,TXN102234
5/19/2022 0:00,Operations,Utilities,South,17521,131733,Cash,TXN102235
9/25/2021 0:00,Marketing,Marketing,South,133815,151699,Bank Transfer,TXN102236
1/8/2021 0:00,HR,Salaries,West,21349,141482,Card,TXN102237
5/23/2022 0:00,Operations,Infrastructure,West,42768,122867,Bank Transfer,TXN102238
4/21/2022 0:00,Operations,Utilities,East,105168,74124,Bank Transfer,TXN102239
6/13/2021 0:00,Marketing,Training,South,72985,137238,Bank Transfer,TXN102240
4/30/2022 0:00,HR,Training,Central,17611,26429,Bank Transfer,TXN102241
7/21/2022 0:00,Marketing,Training,West,29012,95774,Card,TXN102242
6/24/2023 0:00,IT,Infrastructure,Central,59725,133279,UPI,TXN102243
7/13/2022 0:00,Marketing,Marketing,Central,11548,169812,UPI,TXN102244
8/26/2021 0:00,Finance,Travel,South,100297,136592,Card,TXN102245
7/8/2022 0:00,Sales,Marketing,Central,104729,84764,Bank Transfer,TXN102246
4/8/2023 0:00,Sales,Utilities,East,24497,131444,Cash,TXN102247
4/13/2022 0:00,Sales,Marketing,East,140337,111068,UPI,TXN102248
1/21/2022 0:00,HR,Training,South,148911,113391,Bank Transfer,TXN102249
2/14/2023 0:00,HR,Marketing,East,48457,93973,Cash,TXN102250
4/28/2023 0:00,IT,Utilities,West,126584,143536,Cash,TXN102251
1/22/2022 0:00,Sales,Utilities,South,127143,135669,Bank Transfer,TXN102252
5/27/2023 0:00,IT,Training,Central,118296,15166,Card,TXN102253
9/16/2021 0:00,Sales,Infrastructure,West,138919,20646,Bank Transfer,TXN102254
10/10/2021 0:00,HR,Salaries,South,71976,159382,Card,TXN102255
2/9/2021 0:00,Finance,Travel,Central,20275,136513,Cash,TXN102256
5/1/2022 0:00,Finance,Travel,Central,48151,26034,UPI,TXN102257
7/18/2023 0:00,Finance,Training,Central,44173,65846,Card,TXN102258
8/8/2021 0:00,Marketing,Travel,Central,103800,87903,Card,TXN102259
10/12/2023 0:00,Finance,Marketing,Central,53612,100517,Card,TXN102260
10/21/2023 0:00,Operations,Utilities,South,25960,16253,UPI,TXN102261
9/5/2022 0:00,Sales,Utilities,East,14538,119712,Bank Transfer,TXN102262
7/17/2023 0:00,Finance,Training,Central,60338,161071,Cash,TXN102263
11/19/2022 0:00,Operations,Utilities,West,38709,86275,Cash,TXN102264
9/5/2022 0:00,Operations,Salaries,South,143211,109590,Card,TXN102265
9/17/2021 0:00,Operations,Utilities,North,57204,154515,Cash,TXN102266
9/17/2023 0:00,IT,Utilities,East,34432,22741,Card,TXN102267
8/24/2023 0:00,IT,Marketing,West,135211,23341,UPI,TXN102268
1/1/2022 0:00,Operations,Infrastructure,Central,16069,97194,Card,TXN102269
6/28/2022 0:00,Marketing,Travel,South,108582,24740,UPI,TXN102270
10/11/2022 0:00,Finance,Marketing,South,110895,70485,Card,TXN102271
3/25/2023 0:00,Sales,Marketing,Central,133529,156051,Card,TXN102272
11/6/2023 0:00,Marketing,Marketing,West,140640,153332,UPI,TXN102273
